Part #,Product Name,Retail,Dealer
60-209B-1,Kawasaki 900 .5mm top end kit 1997-1998 STX only,416.95,249.95
60-209B-2,Kawasaki 900 1mm top end kit 1997-1998 STX only,416.95,249.95
60-209B-3,Kawasaki 900 1.5mm top end kit 1997-1998 STX only,416.95,249.95
60-210-0,Kawasaki 1100 standard top end kit,449.95,269.95
60-210-1,Kawasaki 1100 .5mm top end kit,449.95,269.95
60-210-2,Kawasaki 1100 1mm top end kit,449.95,269.95
60-210-3,Kawasaki 1100 1.5mm top end kit,449.95,269.95
60-211-0,Kawasaki 1200 std top end kit,499.95,299.95
60-211-1,Kawasaki 1200 .5mm top end kit,499.95,299.95
60-212-0,Kawasaki 1100 DI Standard top end kit,499.95,299.95
60-212-1,Kawasaki 1100 DI .5mm top end kit,499.95,299.95
60-212-2,Kawasaki 1100 DI 1.00mm top end kit,499.95,299.95
60-212-3,Kawasaki 1100 DI 1.5mm top end kit,499.95,299.95
602M07700,Wiseco - Yamaha WR SuperJet '90-96 STD.               ,117.18,94.04
602M07750,Wiseco - Yamaha WR SuperJet '90-96 0.50mm             ,117.18,94.04
602M07800,Wiseco - Yamaha WR SuperJet '90-96 1.0mm              ,117.18,94.04
60-301-0,Polaris650 standard top end kit,298.95,179.35
60-301-1,Polaris650 .5mm top end kit,298.95,179.35
60-301-2,Polaris650 1mm top end kit,298.95,179.35
60-301-3,Polaris650 1.5mm top end kit,298.95,179.35
60-302-0,Polaris700 standard top end kit,267.95,160.75
60-302-1,Polaris700 .5mm top end kit,267.95,160.75
60-302-2,Polaris700 1mm top end kit,267.95,160.75
60-302-3,Polaris700 1.5mm top end kit,267.95,160.75
60-303-0,Polaris750 standard top end kit,416.95,249.95
60-303-1,Polaris750 .5mm top end kit,416.95,249.95
60-303-2,Polaris750 1mm top end kit,416.95,249.95
60-303-3,Polaris750 1.5mm top end kit,416.95,249.95
60-304-0,Polaris780 standard top end kit,416.95,249.95
60-304-1,Polaris780 .5mm top end kit,416.95,249.95
60-304-2,Polaris780 1mm top end kit,416.95,249.95
60-304-3,Polaris780 1.5mm top end kit,416.95,249.95
60-305-0,Polaris900 Standard top end kit,393.95,236.35
60-305-2,Polaris900 1mm top end kit,393.95,236.35
60-306-0,Polaris1050 standard top end kit,358.95,215.35
60-306-1,Polaris1050 .5mm top end kit,358.95,215.35
60-306-2,Polaris1050 1mm top end kit,358.95,215.35
60-306-3,Polaris1050 1.5mm top end kit,358.95,215.35
60-307-0,Polaris1200 Carb standard top end kit,416.95,249.95
60-307-1,Polaris1200 Carb 0.5mm top end kit,416.95,249.95
60-307-2,Polaris1200 Carb 1.00mm top end kit,416.95,249.95
60-307-3,Polaris1200 Carb 1.5mm top end kit,416.95,249.95
60-308-0,Polaris1200 DI standard top end kit,416.95,249.95
60-308-1,Polaris1200 DI 0.5mm top end kit,416.95,249.95
60-308-2,Polaris1200 DI 1.00mm top end kit,416.95,249.95
60-308-3,Polaris1200 DI 1.5mm top end kit,416.95,249.95
60-310-0,Polaris800 Carb Standard Top End Kit,278.95,167.35
60-310-1,Polaris800 Carb .5mm Top End Kit,278.95,167.35
60-310-2,Polaris800 Carb 1.0mm Top End Kit,278.95,167.35
60-310-3,Polaris800 Carb 1.5mm Top End Kit,278.95,167.35
60-311-0,Polaris800 FFI Standard Top End Kit,314.95,188.95
60-311-1,Polaris800 FFI .5mm Top End Kit,314.95,188.95
60-311-2,Polaris800 FFI 1.0mm Top End Kit,314.95,188.95
60-311-3,Polaris800 FFI 1.5mm Top End Kit,314.95,188.95
60-400-0,Yamaha 500 standard top end kit,202.95,121.75
60-400-2,Yamaha 500 1mm top end kit,202.95,121.75
60-401A-0,"Yamaha 650  SJ,VXR,WR standard top end kit",246.95,148.15
60-401A-2,"Yamaha 650  SJ,VXR,WR 1mm top end kit",246.95,148.15
60-401B-0,Yamaha 650 LX standard top end kit,246.95,148.15
60-401B-2,Yamaha 650 LX 1mm top end kit,246.95,148.15
60-402T-0,Yamaha 701t standard top end kit,278.95,167.35
60-402T-1,Yamaha 701t .5mm  top end kit,278.95,167.35
60-402T-2,Yamaha 701t  1mm top end kit,278.95,167.35
60-402T-3,Yamaha 701t 1.5mm top end kit,278.95,167.35
60-402X-0,Yamaha 701x standard top end kit,246.95,148.15
60-402X-1,Yamaha 701x .5mm top end kit,246.95,148.15
60-402X-2,Yamaha 701x 1mm top end kit,246.95,148.15
60-402X-3,Yamaha 701x 1.5mm top end kit,246.95,148.15
60-403-0,Yamaha 760 standard top end kit,314.95,188.95
60-403-1,Yamaha 760 .5mm top end kit,314.95,188.95
60-403-2,Yamaha 760 1mm top end kit,314.95,188.95
60-403-3,Yamaha 760 1.5mm top end kit,314.95,188.95
60-404-0,Yamaha 1100 standard top end kit,416.95,249.95
60-404-1,Yamaha 1100 .5mm top end kit,416.95,249.95
60-404-2,Yamaha 1100 1mm top end kit,416.95,249.95
60-404-3,Yamaha 1100 1.5mm top end kit,416.95,249.95
60-405-0,Yamaha 1200 standard top end kit,472.95,283.75
60-405-1,Yamaha 1200 .5mm top end kit,472.95,283.75
60-405-2,Yamaha 1200 1mm top end kit,472.95,283.75
60-405-3,Yamaha 1200 1.5mm top end kit,472.95,283.75
60-406-0,Yamaha 800 std top end kit,319.95,191.95
60-406-1,Yamaha 800 .5mm top end kit,319.95,191.95
60-407-0,Yamaha 1200PV std top end kit,472.95,283.75
60-407-1,Yamaha 1200PV .5mm top end kit,472.95,283.75
60-501-0,Tigershark 640 standard top end kit,284.95,170.95
60-501-2,Tigershark 640 1.0mm top end kit,284.95,170.95
60-502-0,Tigershark 770 standard top end kit,284.95,170.95
60-502-2,Tigershark 770 1.0mm top end kit,284.95,170.95
60-503-0,Tigershark 900 standard top end kit,425.95,255.55
60-503-2,Tigershark 900 1.0mm top end kit,425.95,255.55
60-504-0,Tigershark 1000 standard top end kit,425.95,255.55
60-504-2,Tigershark 1000 1.0mm top end kit,425.95,255.55
608M07500,"Wiseco Kawasaki JS,JSX550 '92-95 ProLite STD.         ",124.65,101.28
608M07550,"Wiseco - Kawasaki JS,JSX550 '92-95 ProLite 0.50mm     ",111.25,86.09
608M07600,"Wiseco - Kawasaki JS,JSX550 '92-95 ProLite 1.0mm      ",111.25,86.09
60A-101,Sea-Doo 587 Yellow Top End Gasket Kit,46.95,28.15
60A-102,Sea-Doo 587 White Top End Gasket Kit,46.95,28.15
60A-103,Sea-Doo 657 Top End Gasket Kit,46.95,28.15
60A-105,Sea-Doo 717 Top End Gasket Kit,46.95,28.15
60A-107,Sea-Doo 787 Top End Gasket Kit,46.95,28.15
60A-108,Sea-Doo 951 White Top End Gasket Kit,82.95,49.75
60A-109,Sea-Doo 951 Silver Top End Gasket Kit 1997-5 to 2000,82.95,49.75
60A-109A,Sea-Doo 951Silver 2001 & Up Top End Gasket Kit,82.95,49.75
60A-110,Sea-Doo 787 RFI Top End Gasket Kit,46.95,28.15
60A-111,Sea-Doo 951DI Top End Gasket Kit,82.95,49.75
60A-112,Sea-Doo 4-Tec Cylinder Head Gasket Kit,117.95,70.75
60A-115,Sea-Doo Spark Cylinder Head Gasket Kit,62.95,37.75
60A-116,Sea-Doo 300 Cylinder Head Gasket Kit,122.45,73.45
60A-201,Kawasaki 440 .5mm Top End Kit,44.95,26.95
60A-202B,Kawasaki 550 1991-95 Reed Top End Gasket Kit,53.95,32.35
60A-203,Kawasaki 650 Top End Gasket Kit,46.95,28.15
60A-205A,Kawasaki 750 Top End Gasket Kit,46.95,28.15
60A-205B,Kawasaki 750 Top End Gasket Kit,31.95,19.15
60A-205C,Kawasaki 750 Top End Gasket Kit,46.95,28.15
60A-205D,Kawasaki 750 Top End Gasket Kit,46.95,28.15
60A-205E,Kawasaki 750 Top End Gasket Kit,46.95,28.15
60A-205G,Kawasaki 750 Top End Gasket Kit,46.95,28.15
60A-208,Kawasaki 800 SX-R Top End Gasket Kit,82.95,49.75
60A-209A,Kawasaki 900 Top End Gasket Kit,82.95,49.75
60A-209B,Kawasaki 900 Top End Gasket Kit,82.95,49.75
60A-210,Kawasaki 1100/1100DI Top End Gasket Kit,82.95,49.75
60A-211,Kawasaki Ultra 150 Top End Gasket kit,106.95,64.15
60A-213,Kawasaki 4-Stroke 12F/15F Cylinder Head Gasket Kit,117.95,70.75
60A-215,Kawasaki 4-Stroke Ultra 250X Cylinder Head Gasket Kit,117.95,70.75
60A-301,Polaris650 Top End Gasket Kit,71.95,43.15
60A-302,Polaris700 Top End Gasket Kit,42.95,25.75
60A-303,Polaris750 Top End Gasket Kit,53.95,32.35
60A-304,Polaris780 Top End Gasket Kit,71.95,43.15
60A-305,Polaris900 Top End Gasket Kit,53.95,32.35
60A-306,Polaris1050 Top End Gasket Kit,53.95,32.35
60A-307,Polaris1200 Top End Gasket Kit,53.95,32.35
60A-308,Polaris1200DI Top End Gasket Kit,83.95,50.35
60A-309,Polaris1200DI MSX140 Top End Gasket Kit,83.95,50.35
60A-310,Polaris800 Carb Top End Gasket Kit,53.95,32.35
60A-311,Polaris800 FFI Top End Gasket Kit,53.95,32.35
60A-400,Yamaha 500 Top End Gasket Kit,49.95,29.95
60A-401,Yamaha 650 Top End Gasket Kit,59.75,35.85
60A-401L,Yamaha 650 LX Top End Gasket Kit,59.75,35.85
60A-402T,Yamaha 701T Top End Gasket Kit,59.75,35.85
60A-403,Yamaha 760 Top End Gasket Kit,77.75,46.65
60A-404,Yamaha 1100 Top End Gasket Kit,83.95,50.35
60A-405,Yamaha 1200 Top End Gasket Kit,104.95,62.95
60A-406,Yamaha 800 Top End Gasket Kit,71.95,43.15
60A-407,Yamaha 1200R Top End Gasket Kit,128.95,77.34999999999998
60A-408,Yamaha FX140 Cylinder Head Gasket Kit,89.95,53.95
60A-409,Yamaha 1300R Top End Gasket Kit,110.95,66.55
60A-410,Yamaha VX 110 & FX HO Cylinder Head Gasket Kit,94.55,56.7
60A-412,Yamaha 1.8L SHO Head Gaskets Set,149.95,89.95
60A-414,Yamaha 1.8L N/A Head Gasket Kit,149.95,89.95
60A-416,Yamaha 1050 EX and VX Cylinder Head Gasket Kit,93.45,56.05
60A-501,Tigershark 640 Top End Gasket Kit,48.95,29.35
60A-502,Tigershark 770 Top End Gasket Kit,71.95,43.15
60A-503,Tigershark 900/1000 Top End Gasket Kit,84.95,50.95
60A-600,Honda T/NT Cylinder Head Gasket Kit,87.95,52.75
62-101-2,Sea-Doo 587 Yellow 1.0mm Cylinder Exchange Kit,369.0,310.0
62-101-3,Sea-Doo 587 Yellow 1.5mm Cylinder Exchange Kit,369.0,310.0
62-102-0,Sea-Doo 587 White .STD Cylinder Exchange Kit,369.0,310.0
62-102-2,Sea-Doo 587 White 1.0mm Cylinder Exchange Kit,369.0,310.0
62-102-3,Sea-Doo 587 White 1.5mm Cylinder Exchange Kit,369.0,310.0
62-103-0,Sea-Doo 657 STD Cylinder Exchange Kit,399.0,325.0
62-103-2,Sea-Doo 657 1.0mm Cylinder Exchange Kit,399.0,325.0
62-103-3,Sea-Doo 657 1.5mm Cylinder Exchange Kit,399.0,325.0
62-104-0,Sea-Doo 657X Std. Cylinder Exchange Kit,519.0,349.0
62-104-2,Sea-Doo 657X 1.0mm Cylinder Exchange Kit,519.0,349.0
62-104-3,Sea-Doo 657X 1.5mm Cylinder Exchange Kit,519.0,349.0
62-105-0,Sea-Doo 717 Standard Cylinder Exchange Kit,519.0,349.0
62-105-2,Sea-Doo 717 1.0mm Cylinder Exchange Kit,519.0,349.0
62-105-3,Sea-Doo 717 1.5mm Cylinder Exchange Kit,519.0,349.0
62-107-0,Sea-Doo 787 Standard Cylinder Exchange Kit,525.0,355.0
62-107-2,Sea-Doo 787 1.0mm Cylinder Exchange Kit,525.0,355.0
62-107-3,Sea-Doo 787 1.5mm Cylinder Exchange Kit,525.0,355.0
62-108-0,Sea-Doo 951 White Standard Cylinder Exchange Kit,565.0,375.0
62-108-1,Sea-Doo 951 White .5mm Cylinder Exchange Kit,565.0,375.0
62-108-2,Sea-Doo 951 White 1.0mm Cylinder Exchange Kit,565.0,375.0
62-108-3,Sea-Doo 951 White 1.5mm Cylinder Exchange Kit,565.0,375.0
62-109-0,Sea-Doo 951 1997-2000 Standard Cylinder Exchange Kit,565.0,375.0
62-109-1,Sea-Doo 951 1997-2000 .5mm Cylinder Exchange Kit,565.0,375.0
62-109-2,Sea-Doo 951 1997-2000 1.0mm Cylinder Exchange Kit,565.0,375.0
62-109-3,Sea-Doo 951 1997-2000 1.5mm Cylinder Exchange Kit,565.0,375.0
62-109A-0,Sea-Doo 951 2001 and up Standard Cylinder Exchange Kit,565.0,375.0
62-109A-1,Sea-Doo 951 2001 and up .5mm Cylinder Exchange Kit,565.0,375.0
62-109A-2,Sea-Doo 951 2001 and up 1.0mm Cylinder Exchange Kit,565.0,375.0
62-109A-3,Sea-Doo 951 2001 and up 1.5mm Cylinder Exchange Kit,565.0,375.0
62-110-0,Sea-Doo 787RFI Standard Cylinder Exchange Kit,565.0,375.0
62-110-1,Sea-Doo 787RFI .5mm Cylinder Exchange Kit,565.0,375.0
62-110-2,Sea-Doo 787RFI 1.0mm Cylinder Exchange Kit,565.0,375.0
62-110-3,Sea-Doo 787RFI 1.5mm Cylinder Exchange Kit,565.0,375.0
62-110A-0,Sea-Doo 787RFI Standard 2004 & up Cylinder Exchange Ki,565.0,375.0
62-110A-1,Sea-Doo 787RFI .5mm 2004 & up Cylinder Exchange Kit,565.0,375.0
62-110A-2,Sea-Doo 787RFI 1.0mm 2004 & up Cylinder Exchange Kit,565.0,375.0
62-110A-3,Sea-Doo 787RFI 1.5mm 2004 & up Cylinder Exchange Kit,565.0,375.0
62-111A-0,Sea-Doo 951DI 6 Port Standard Cylinder Exchange Kit,565.0,375.0
62-111A-1,Sea-Doo 951DI 6 Port .5mm Cylinder Exchange Kit,565.0,375.0
62-111A-2,Sea-Doo 951DI 6 Port 1.0mm Cylinder Exchange Kit,565.0,375.0
62-111A-3,Sea-Doo 951DI 6 Port 1.5mm Cylinder Exchange Kit,565.0,375.0
62-111C-0,Sea-Doo 951 DI 5 Port Standard Cyl. Exchange Kit,565.0,375.0
62-111C-1,Sea-Doo 951 DI 5 Port .5mm Cyl. Exchange Kit,565.0,375.0
62-111C-2,Sea-Doo 951 DI 5 Port 1.0mm Cyl. Exchange Kit,565.0,375.0
62-111C-3,Sea-Doo 951 DI 5 Port 1.5mm Cyl. Exchange Kit,565.0,375.0
62-203-0,Kawasaki 650 Std. Cylinder Exchange Kit,369.0,310.0
62-205A-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-205A-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-205A-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-205B-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-205B-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-205B-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-205C-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-205C-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-205C-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-205D-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-205D-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-205D-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-207A-0,Kawasaki 750 Std. Cylinder Exchange Kit,519.0,349.0
62-207A-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-207A-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-207A-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-207B-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-207B-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-207B-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-207C-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-207C-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-207C-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-207D-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-207D-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-207F-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-207F-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-207F-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-207G-1,Kawasaki 750 .5mm Cylinder Exchange Kit,519.0,349.0
62-207G-2,Kawasaki 750 1.0mm Cylinder Exchange Kit,519.0,349.0
62-207G-3,Kawasaki 750 1.5mm Cylinder Exchange Kit,519.0,349.0
62-208-0,Kawasaki 800 SX-R Standard Cylinder Exchange Kit,559.0,369.0
62-208-2,Kawasaki 800 SX-R 1MM Cylinder Exchange Kit,559.0,369.0
62-209A-0,Kawasaki 900 STD. Cylinder Exchange Kit,675.0,445.0
62-209A-1,Kawasaki 900 .5mm Cylinder Exchange Kit,675.0,445.0
62-209A-2,Kawasaki 900 1.0mm Cylinder Exchange Kit,675.0,445.0
62-209A-3,Kawasaki 900 1.5mm Cylinder Exchange Kit,675.0,445.0
62-209B-1,Kawasaki 900 .5mm Cylinder Exchange 1997-1998 STX only,675.0,445.0
62-209B-2,Kawasaki 900 1.0mm Cylinder Exchange 1997-1998 STX onl,675.0,445.0
62-209B-3,Kawasaki 900 1.5mm Cylinder Exchange 1997-1998 STX onl,675.0,445.0
62-210-1,Kawasaki 1100 .5mm Cylinder Exchange Kit,769.0,504.0
62-210-2,Kawasaki 1100 1.0mm Cylinder Exchange Kit,769.0,504.0
62-210-3,Kawasaki 1100 1.5mm Cylinder Exchange Kit,769.0,504.0
62-211-1,Kawasaki 1200 .5mm Cylinder Exchange Kit,779.0,519.0
62-212-2,Kawasaki 1100DI 1.0mm Cylinder Exchange Kit,779.0,519.0
62-212-3,Kawasaki 1100DI 1.5mm Cylinder Exchange Kit,779.0,519.0
62-301-2,Polaris650 NP 1.0mm Cylinder Exchange Kit,399.0,325.0
62-301-3,Polaris650NP 1.5mm Cylinder Exchange Kit,399.0,325.0
62-301P-1,Polaris650P .5mm Cylinder Exchange Kit,399.0,325.0
62-301P-2,Polaris650P 1.0mm Cylinder Exchange Kit,399.0,325.0
62-301P-3,Polaris650P 1.5mm Cylinder Exchange Kit,399.0,325.0
62-302-0,Polaris700 Standard Cylinder Exchange Kit,455.0,315.0
62-302-1,Polaris700 .5mm Cylinder Exchange Kit,455.0,315.0
62-302-2,Polaris700 1.0mm Cylinder Exchange Kit,455.0,315.0
62-302-3,Polaris700 1.5mm Cylinder Exchange Kit,455.0,315.0
62-302H-1,Polaris700H .5mm Cylinder Exchange Kit,455.0,315.0
62-302H-2,Polaris700H 1.0mm Cylinder Exchange Kit,455.0,315.0
62-302H-3,Polaris700H 1.5mm Cylinder Exchange Kit,455.0,315.0
62-303-0,Polaris750NP STD. Cylinder Exchange Kit,455.0,315.0
62-303-2,Polaris750NP 1.0mm Cylinder Exchange Kit,455.0,315.0
62-303-3,Polaris750NP 1.5mm Cylinder Exchange Kit,455.0,315.0
62-303P-0,Polaris750P Std. Cylinder Exchange Kit,455.0,315.0
62-303P-1,Polaris750P .5mm Cylinder Exchange Kit,455.0,315.0
62-303P-2,Polaris750P 1.0mm Cylinder Exchange Kit,455.0,315.0
62-303P-3,Polaris750P 1.5mm Cylinder Exchange Kit,455.0,315.0
62-304-0,Polaris780  standard Cylinder Exchange Kit,455.0,315.0
62-304-1,Polaris780 .5mm Cylinder Exchange Kit,455.0,315.0
62-304-2,Polaris780 1.0mm Cylinder Exchange Kit,455.0,315.0
62-304-3,Polaris780 1.5mm Cylinder Exchange Kit,455.0,315.0
62-306-2,Polaris1050 1.0mm Cylinder Exchange Kit ('98-'99 all),675.0,445.0
62-306-3,Polaris1050 1.5mm Cylinder Exchange Kit ('98-'99 all),675.0,445.0
62-306H-1,Polaris1050 .5mm Cylinder Exchange Kit ('96-'97 all),675.0,445.0
62-306H-2,Polaris1050 1.0mm Cylinder Exchange Kit ('96-'97 all),675.0,445.0
62-306H-3,Polaris1050 1.5mm Cylinder Exchange Kit ('98-'99 all),675.0,445.0
62-307-0,Polaris1200 Std. Cylinder Exchange Kit,675.0,445.0
62-307-2,Polaris1200 1.0mm Cylinder Exchange Kit,675.0,445.0
62-307-3,Polaris1200 1.5mm Cylinder Exchange Kit,675.0,445.0
62-308-0,Polaris1200DI Std. Cylinder Exchange Kit,675.0,445.0
62-308-1,Polaris1200DI .5mm Cylinder Exchange Kit,675.0,445.0
62-308-2,Polaris1200DI 1.0mm Cylinder Exchange Kit,675.0,445.0
62-308-3,Polaris1200DI 1.5mm Cylinder Exchange Kit,675.0,445.0
62-310-2,Polaris800 Carb 1.0mm Cylinder Exchange Kit,495.0,335.0
62-310-3,Polaris800 Carb 1.5mm Cylinder Exchange Kit,495.0,335.0
62-311-1,Polaris800 FFI .5mm Cylinder Exchange Kit,519.0,349.0
62-311-2,Polaris800 FFI 1.0mm Cylinder Exchange Kit,519.0,349.0
62-311-3,Polaris800 FFI 1.5mm Cylinder Exchange Kit,519.0,349.0
62-401B-2,Yamaha 650 LX 1.0mm Cylinder Exchange Kit,369.0,310.0
62-402S-0,Yamaha 701S STD Cylinder Exchange Kit,369.0,310.0
62-402S-1,Yamaha 701S .5mm Cylinder Exchange Kit,369.0,310.0
62-402S-2,Yamaha 701S 1.0mm Cylinder Exchange Kit,369.0,310.0
62-402S-3,Yamaha 701S 1.5mm Cylinder Exchange Kit,369.0,310.0
62-402T-0,Yamaha 701T Std Cylinder Exchange Kit,519.0,349.0
62-402T-1,Yamaha 701T .5mm Cylinder Exchange Kit,519.0,349.0
62-402T-2,Yamaha 701T 1.0mm Cylinder Exchange Kit,519.0,349.0
62-402T-3,Yamaha 701T 1.5mm Cylinder Exchange Kit,519.0,349.0
62-402X-0,Yamaha 701X Std. Cylinder Exchange Kit,369.0,310.0
62-402X-2,Yamaha 701X 1.0mm Cylinder Exchange Kit,369.0,310.0
62-402X-3,Yamaha 701X 1.5mm Cylinder Exchange Kit,369.0,310.0
62-403-0,Yamaha 760 Standard Cylinder Exchange Kit,519.0,349.0
62-403-1,Yamaha 760 .5mm Cylinder Exchange Kit,519.0,349.0
62-403-2,Yamaha 760 1.0mm Cylinder Exchange Kit,519.0,349.0
62-403-3,Yamaha 760 1.5mm Cylinder Exchange Kit,519.0,349.0
62-404-0,Yamaha 1100 STD. Cylinder Exchange Kit,769.0,499.0
62-404-2,Yamaha 1100 1.0mm Cylinder Exchange Kit,769.0,499.0
62-404-3,Yamaha 1100 1.5mm Cylinder Exchange Kit,769.0,499.0
62-405-0,Yamaha 1200 Standard Cylinder Exchange Kit,769.0,499.0
62-405-2,Yamaha 1200 1.0mm Cylinder Exchange Kit,769.0,499.0
62-405-3,Yamaha 1200 1.5mm Cylinder Exchange Kit,769.0,499.0
62-406-0,Yamaha 800 Standard Cylinder Exchange Kit,525.0,355.0
62-406-1,Yamaha 800 .5mm over Cylinder Exchange Kit,525.0,355.0
62-407A-0,Yamaha 1200R Standard Cylinder Exchange Kit 99-00,769.0,499.0
62-407A-1,Yamaha 1200R .5mm Cylinder Exchange Kit 99-00,769.0,499.0
62-407C-0,Yamaha 1200R Standard Cylinder Exchange Kit 01 & Up,769.0,499.0
62-407C-1,Yamaha 1200R .5mm Cylinder Exchange Kit 01 & Up,769.0,499.0
62-409-0,Tigershark 640 1.0mm Cylinder Exchange Kit,769.0,499.0
62-413-0,Tigershark 640 1.0mm Cylinder Exchange Kit,769.0,499.0
62-501A-2,Tigershark 640 1.0mm Cylinder Exchange Kit,499.0,339.0
62-503A-2,Tigershark 900 1.0mm Cylinder Exchange Kit,829.0,549.0
62-503B-2,Tigershark 900 1.0mm Cylinder Exchange Kit,829.0,549.0
63-213,Cylinder Head Exchange Kit Kawasaki STX-12F**,585.0,390.0
63-214,Cylinder Head Exchange Kit Kawasaki STX-15F**,585.0,390.0
63-214A,Cyl.Head Exch Kit Kawasaki STX-15F(1/2 of 2007 and up),585.0,390.0
63-215,Cylinder Head Exchange Kit Kawasaki Ultra 250 X,585.0,390.0
632M07600,Wisec - Arctic Cat Tiger Shark 650     ,117.18,94.04
633M07200,Wiseco - Polaris SL/SLT750-780 PROLITE 2.25mm         ,124.65,101.28
63-408,Yamaha FX140 Cylinder Head Exchange**,585.0,390.0
63-411,Yamaha FX HO Cylinder Head Exchange**,585.0,390.0
63-415,Yamaha 1.8L SVHO Cylinder Head Exchange 2016 and up,925.0,685.0
63-417,Yamaha 1.8L N/A Cylinder Head Exchange,925.0,685.0
63-418,Yamaha SHO 1.8L Cylinder Head Exchange,925.0,685.0
64-101-1,Sea-Doo 587 Yellow .5mm Cylinder Exchange,239.0,205.0
64-101-2,Sea-Doo 587 Yellow 1.0mm Cylinder Exchange,239.0,205.0
64-102-1,Sea-Doo 587 White .5mm Cylinder Exchange,239.0,205.0
64-102-2,Sea-Doo 587 White 1.0mm Cylinder Exchange,239.0,205.0
64-102-3,Sea-Doo 587 White 1.5mm Cylinder Exchange,239.0,205.0
64-103-1,Sea-Doo 657 .5mm Cylinder Exchange,249.0,215.0
64-103-2,Sea-Doo 657 1.0mm Cylinder Exchange,249.0,215.0
64-103-3,Sea-Doo 657 1.5mm Cylinder Exchange,249.0,215.0
64-104-1,Sea-Doo 657X .5mm Cylinder Exchange,369.0,310.0
64-104-2,Sea-Doo 657X 1.0mm Cylinder Exchange,369.0,310.0
64-104-3,Sea-Doo 657X 1.5mm Cylinder Exchange,369.0,310.0
64-105-0,Sea-Doo 717 STD. Cylinder Exchange,369.0,310.0
64-105-1,Sea-Doo 717 .5mm Cylinder Exchange,369.0,310.0
64-105-2,Sea-Doo 717 1.0mm Cylinder Exchange,369.0,310.0
64-105-3,Sea-Doo 717 1.5mm Cylinder Exchange,369.0,310.0
64-107-0,Sea-Doo 787 Std. Cylinder Exchange,369.0,310.0
64-107-1,Sea-Doo 787 .5mm Cylinder Exchange,369.0,310.0
64-107-2,Sea-Doo 787 1.0mm Cylinder Exchange,369.0,310.0
64-107-3,Sea-Doo 787 1.5mm Cylinder Exchange,369.0,310.0
64-110-1,Sea-Doo 787RFI .5mm Cylinder Exchange,369.0,310.0
64-110-2,Sea-Doo 787RFI 1.0mm Cylinder Exchange,369.0,310.0
64-110-3,Sea-Doo 787RFI 1.5mm Cylinder Exchange,369.0,310.0
64-110A-1,Sea-Doo 787RFI .5mm 2004 & up Cylinder Exchange,369.0,310.0
64-110A-2,Sea-Doo 787RFI 1.0mm 2004 & up Cylinder Exchange,369.0,310.0
64-110A-3,Sea-Doo 787RFI 1.5mm 2004 and up Cylinder Exchange,369.0,310.0
64-211-0,Kawasaki 1200 Standard Cylinder Exchange,369.0,310.0
64-211-1,Kawasaki 1200 .5mm Cylinder Exchange,369.0,310.0
64-301-1,Polaris650 NP .5mm Cylinder Exchange,215.0,180.0
64-301-2,Polaris650 NP 1.0mm Cylinder Exchange,215.0,180.0
64-301-3,Polaris650 NP 1.5mm Cylinder Exchange,215.0,180.0
64-301P-1,Polaris650P .5mm Cylinder Exchange,215.0,180.0
64-301P-2,Polaris650P 1.0mm Cylinder Exchange,215.0,180.0
64-301P-3,Polaris650P 1.5mm Cylinder Exchange,215.0,180.0
64-302-0,Polaris700 & 1050 Standard Cylinder Exchange,309.0,220.0
